Series Name,Series Code,Country Name,Country Code,2015 [YR2015]
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Estonia,EST,2.07885913783175
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Ethiopia,ETH,0.705490911964226
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Faroe Islands,FRO,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Fiji,FJI,1.07395671787232
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Finland,FIN,1.31247495276808
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,France,FRA,2.27422395787522
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,French Polynesia,PYF,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Gabon,GAB,1.19460285704825
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Gambia, The",GMB,1.53184769283689
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Georgia,GEO,2.3800332703407
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Germany,DEU,1.1794720155077
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Ghana,GHA,0.519715457408702
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Gibraltar,GIB,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Greece,GRC,2.53045763797423
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Greenland,GRL,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Grenada,GRD,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Guam,GUM,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Guatemala,GTM,0.43026667729748
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Guinea,GIN,2.52550033065861
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Guinea-Bissau,GNB,1.64511432965173
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Guyana,GUY,1.45221264807407
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Haiti,HTI,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Honduras,HND,1.51958367582504
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Hong Kong SAR, China",HKG,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Hungary,HUN,0.920425904706633
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Iceland,ISL,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,India,IND,2.40512828477573
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Indonesia,IDN,0.886971132633338
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Iran, Islamic Rep.",IRN,2.69135716406405
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Iraq,IRQ,5.34637052932761
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Ireland,IRL,0.343080757584899
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Isle of Man,IMN,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Israel,ISR,5.60351205640768
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Italy,ITA,1.38011982532246
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Jamaica,JAM,0.833678040391627
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Japan,JPN,0.935231729869481
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Jordan,JOR,4.30748371461253
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Kazakhstan,KAZ,1.10972144949649
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Kenya,KEN,1.32302640973471
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Kiribati,KIR,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Korea, Dem. People’s Rep.",PRK,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Korea, Rep.",KOR,2.63477209190397
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Kosovo,XKX,0.77609121121328
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Kuwait,KWT,4.80480545813717
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Kyrgyz Republic,KGZ,3.45165293268545
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Lao PDR,LAO,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Latvia,LVA,1.04809458952932
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Lebanon,LBN,4.52779609471779
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Lesotho,LSO,1.75690483825943
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Liberia,LBR,0.663544739429695
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Libya,LBY,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Liechtenstein,LIE,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Lithuania,LTU,1.13528851711775
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Luxembourg,LUX,0.477909561392646
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Macao SAR, China",MAC,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Macedonia, FYR",MKD,1.04981728288908
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Madagascar,MDG,0.604796547183702
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Malawi,MWI,0.695120365512318
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Malaysia,MYS,1.52886312183484
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Maldives,MDV,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Mali,MLI,2.36007307168521
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Malta,MLT,0.503586261435681
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Marshall Islands,MHL,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Mauritania,MRT,2.75074522321005
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Mauritius,MUS,0.180168970926559
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Mexico,MEX,0.671678248803633
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Micronesia, Fed. Sts.",FSM,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Moldova,MDA,0.353940422476604
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Monaco,MCO,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Mongolia,MNG,0.865609771836521
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Montenegro,MNE,1.37049762047573
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Morocco,MAR,3.2299212263707
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Mozambique,MOZ,0.99349544103199
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Myanmar,MMR,4.08095548486867
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Namibia,NAM,4.666693901621
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Nauru,NRU,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Nepal,NPL,1.53563394764022
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Netherlands,NLD,1.14356865172205
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,New Caledonia,NCL,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,New Zealand,NZL,1.10714782228754
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Nicaragua,NIC,0.776083433770798
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Niger,NER,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Nigeria,NGA,0.417636537730714
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Northern Mariana Islands,MNP,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Norway,NOR,1.50392095739863
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Oman,OMN,14.3841883067007
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Pakistan,PAK,3.55138730712674
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Palau,PLW,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Panama,PAN,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Papua New Guinea,PNG,0.474058828573879
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Paraguay,PRY,1.41679725795426
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Peru,PER,1.6864804398807
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Philippines,PHL,1.13929237189924
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Poland,POL,2.13945021429461
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Portugal,PRT,1.78355861610333
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Puerto Rico,PRI,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Qatar,QAT,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Romania,ROU,1.45048434839408
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Russian Federation,RUS,4.86275702689816
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Rwanda,RWA,1.25363498992613
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Samoa,WSM,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,San Marino,SMR,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sao Tome and Principe,STP,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Saudi Arabia,SAU,13.377044216866
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Senegal,SEN,1.57490790977089
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Serbia,SRB,1.94872327164322
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Seychelles,SYC,1.21035058430718
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sierra Leone,SLE,0.923433702690667
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Singapore,SGP,3.16478377913465
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sint Maarten (Dutch part),SXM,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Slovak Republic,SVK,1.12679351083039
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Slovenia,SVN,0.930145095754835
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Solomon Islands,SLB,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Somalia,SOM,3.53636075522628E-05
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,South Africa,ZAF,1.09015869833242
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,South Sudan,SSD,12.7773753668703
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Spain,ESP,1.2469467536051
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sri Lanka,LKA,2.55198852780323
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,St. Kitts and Nevis,KNA,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,St. Lucia,LCA,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,St. Martin (French part),MAF,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,St. Vincent and the Grenadines,VCT,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sudan,SDN,2.35651652209906
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Suriname,SUR,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Swaziland,SWZ,1.82893027405767
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sweden,SWE,1.08189320596401
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Switzerland,CHE,0.665559989750621
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Syrian Arab Republic,SYR,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Tajikistan,TJK,1.21938117748174
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Tanzania,TZA,1.13323424072816
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Thailand,THA,1.43595910586406
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Timor-Leste,TLS,2.30059134765017
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Togo,TGO,1.7119275328683
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Tonga,TON,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Trinidad and Tobago,TTO,0.87920458765789
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Tunisia,TUN,2.26965065760098
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Turkey,TUR,1.84705574379331
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Turkmenistan,TKM,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Turks and Caicos Islands,TCA,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Tuvalu,TUV,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Uganda,UGA,1.64939721449303
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Ukraine,UKR,3.97325882655853
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,United Arab Emirates,ARE,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,United Kingdom,GBR,1.86660450872726
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,United States,USA,3.28910681444451
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Uruguay,URY,1.82058813670797
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Uzbekistan,UZB,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Vanuatu,VUT,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Venezuela, RB",VEN,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Vietnam,VNM,2.3611556974687
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Virgin Islands (U.S.),VIR,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,West Bank and Gaza,PSE,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Yemen, Rep.",YEM,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Zambia,ZMB,1.7532341119123
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Zimbabwe,ZWE,2.3102402603797
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Arab World,ARB,7.45117184112626
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Caribbean small states,CSS,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Central Europe and the Baltics,CEB,1.53308377284037
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Early-demographic dividend,EAR,2.69992847213138
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,East Asia & Pacific,EAS,1.72640219440355
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,East Asia & Pacific (excluding high income),EAP,1.83753022951941
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,1.83753022951941
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Euro area,EMU,1.42878455471172
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Europe & Central Asia,ECS,1.73517955571359
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Europe & Central Asia (excluding high income),ECA,3.24724511175507
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,3.09599676853824
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,European Union,EUU,1.5010715920732
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Fragile and conflict affected situations,FCS,3.4620845956598
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Heavily indebted poor countries (HIPC),HPC,1.4370004229346
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,High income,HIC,2.40098963445873
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,IBRD only,IBD,2.03458622349887
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,IDA & IBRD total,IBT,2.00740271043208
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,IDA blend,IDB,1.48735122533032
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,IDA only,IDX,1.76314383495892
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,IDA total,IDA,1.62309020638027
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Late-demographic dividend,LTE,2.16297553642095
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Latin America & Caribbean,LCN,1.31751572084946
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Latin America & Caribbean (excluding high income),LAC,1.28164773760379
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,1.28484673296717
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Least developed countries: UN classification,LDC,2.05314335594485
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Low & middle income,LMY,2.01088908390975
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Low income,LIC,1.56478245025714
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Lower middle income,LMC,1.93066705406758
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Middle East & North Africa,MEA,6.68303707081962
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Middle East & North Africa (excluding high income),MNA,3.41459450965425
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,3.41459450965425
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Middle income,MIC,2.01720287997783
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,North America,NAC,3.10628251549002
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Not classified,INX,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,OECD members,OED,2.17370575079764
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Other small states,OSS,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Pacific island small states,PSS,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Post-demographic dividend,PST,2.22052233179367
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Pre-demographic dividend,PRE,1.9100688038941
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Small states,SST,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,South Asia,SAS,2.43946147485691
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,South Asia (IDA & IBRD),TSA,2.43946147485691
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sub-Saharan Africa,SSF,1.28827148765355
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sub-Saharan Africa (excluding high income),SSA,1.28834256254007
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,1.28827148765355
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Upper middle income,UMC,2.04211541555277
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,World,WLD,2.26016694160882
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
Last Updated: 05/02/2018,,,,
