Series Name,Series Code,Country Name,Country Code,2015 [YR2015]
Access to electricity (% of population),EG.ELC.ACCS.ZS,Eritrea,ERI,45.5133209228516
Access to electricity (% of population),EG.ELC.ACCS.ZS,Estonia,EST,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Ethiopia,ETH,33.4185905456543
Access to electricity (% of population),EG.ELC.ACCS.ZS,Faroe Islands,FRO,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Fiji,FJI,97.1194915771484
Access to electricity (% of population),EG.ELC.ACCS.ZS,Finland,FIN,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,France,FRA,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,French Polynesia,PYF,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Gabon,GAB,90.3074722290039
Access to electricity (% of population),EG.ELC.ACCS.ZS,"Gambia, The",GMB,46.4866638183594
Access to electricity (% of population),EG.ELC.ACCS.ZS,Georgia,GEO,99.9934997558594
Access to electricity (% of population),EG.ELC.ACCS.ZS,Germany,DEU,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Ghana,GHA,75.7152786254883
Access to electricity (% of population),EG.ELC.ACCS.ZS,Gibraltar,GIB,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Greece,GRC,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Greenland,GRL,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Grenada,GRD,91.8716888427734
Access to electricity (% of population),EG.ELC.ACCS.ZS,Guam,GUM,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Guatemala,GTM,90.5062942504883
Access to electricity (% of population),EG.ELC.ACCS.ZS,Guinea,GIN,30.9631519317627
Access to electricity (% of population),EG.ELC.ACCS.ZS,Guinea-Bissau,GNB,14.0046701431274
Access to electricity (% of population),EG.ELC.ACCS.ZS,Guyana,GUY,83.5683517456055
Access to electricity (% of population),EG.ELC.ACCS.ZS,Haiti,HTI,38.2211265563965
Access to electricity (% of population),EG.ELC.ACCS.ZS,Honduras,HND,89.98171
Access to electricity (% of population),EG.ELC.ACCS.ZS,"Hong Kong SAR, China",HKG,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Hungary,HUN,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Iceland,ISL,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,India,IND,88
Access to electricity (% of population),EG.ELC.ACCS.ZS,Indonesia,IDN,97.5373674369822
Access to electricity (% of population),EG.ELC.ACCS.ZS,"Iran, Islamic Rep.",IRN,99.9750518798828
Access to electricity (% of population),EG.ELC.ACCS.ZS,Iraq,IRQ,99.8621826171875
Access to electricity (% of population),EG.ELC.ACCS.ZS,Ireland,IRL,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Isle of Man,IMN,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Israel,ISR,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Italy,ITA,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Jamaica,JAM,97.2788848876953
Access to electricity (% of population),EG.ELC.ACCS.ZS,Japan,JPN,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Jordan,JOR,99.9983215332031
Access to electricity (% of population),EG.ELC.ACCS.ZS,Kazakhstan,KAZ,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Kenya,KEN,41.6
Access to electricity (% of population),EG.ELC.ACCS.ZS,Kiribati,KIR,90.5581814089579
Access to electricity (% of population),EG.ELC.ACCS.ZS,"Korea, Dem. People’s Rep.",PRK,37.4463195800781
Access to electricity (% of population),EG.ELC.ACCS.ZS,"Korea, Rep.",KOR,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Kosovo,XKX,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Kuwait,KWT,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Kyrgyz Republic,KGZ,99.9065551757813
Access to electricity (% of population),EG.ELC.ACCS.ZS,Lao PDR,LAO,89.7
Access to electricity (% of population),EG.ELC.ACCS.ZS,Latvia,LVA,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Lebanon,LBN,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Lesotho,LSO,27.9232387542725
Access to electricity (% of population),EG.ELC.ACCS.ZS,Liberia,LBR,13.8400917053223
Access to electricity (% of population),EG.ELC.ACCS.ZS,Libya,LBY,98.5287628173828
Access to electricity (% of population),EG.ELC.ACCS.ZS,Liechtenstein,LIE,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Lithuania,LTU,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Luxembourg,LUX,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,"Macao SAR, China",MAC,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,"Macedonia, FYR",MKD,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Madagascar,MDG,19.0350608825684
Access to electricity (% of population),EG.ELC.ACCS.ZS,Malawi,MWI,10.8
Access to electricity (% of population),EG.ELC.ACCS.ZS,Malaysia,MYS,99.9985885620117
Access to electricity (% of population),EG.ELC.ACCS.ZS,Maldives,MDV,99.994010925293
Access to electricity (% of population),EG.ELC.ACCS.ZS,Mali,MLI,37.6
Access to electricity (% of population),EG.ELC.ACCS.ZS,Malta,MLT,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Marshall Islands,MHL,91.5148773193359
Access to electricity (% of population),EG.ELC.ACCS.ZS,Mauritania,MRT,39.5
Access to electricity (% of population),EG.ELC.ACCS.ZS,Mauritius,MUS,98.7412567138672
Access to electricity (% of population),EG.ELC.ACCS.ZS,Mexico,MEX,99
Access to electricity (% of population),EG.ELC.ACCS.ZS,"Micronesia, Fed. Sts.",FSM,73.5542297363281
Access to electricity (% of population),EG.ELC.ACCS.ZS,Moldova,MDA,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Monaco,MCO,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Mongolia,MNG,81.1916275024414
Access to electricity (% of population),EG.ELC.ACCS.ZS,Montenegro,MNE,99.9991607666016
Access to electricity (% of population),EG.ELC.ACCS.ZS,Morocco,MAR,99.5860137939453
Access to electricity (% of population),EG.ELC.ACCS.ZS,Mozambique,MOZ,24
Access to electricity (% of population),EG.ELC.ACCS.ZS,Myanmar,MMR,60.5
Access to electricity (% of population),EG.ELC.ACCS.ZS,Namibia,NAM,50.7034301757813
Access to electricity (% of population),EG.ELC.ACCS.ZS,Nauru,NRU,99
Access to electricity (% of population),EG.ELC.ACCS.ZS,Nepal,NPL,87.213623046875
Access to electricity (% of population),EG.ELC.ACCS.ZS,Netherlands,NLD,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,New Caledonia,NCL,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,New Zealand,NZL,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Nicaragua,NIC,81.1631393432617
Access to electricity (% of population),EG.ELC.ACCS.ZS,Niger,NER,16.6
Access to electricity (% of population),EG.ELC.ACCS.ZS,Nigeria,NGA,52.5
Access to electricity (% of population),EG.ELC.ACCS.ZS,Northern Mariana Islands,MNP,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Norway,NOR,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Oman,OMN,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Pakistan,PAK,93.5
Access to electricity (% of population),EG.ELC.ACCS.ZS,Palau,PLW,99.1614608764648
Access to electricity (% of population),EG.ELC.ACCS.ZS,Panama,PAN,92.5548400878906
Access to electricity (% of population),EG.ELC.ACCS.ZS,Papua New Guinea,PNG,22.1889343261719
Access to electricity (% of population),EG.ELC.ACCS.ZS,Paraguay,PRY,99.331532
Access to electricity (% of population),EG.ELC.ACCS.ZS,Peru,PER,93.852179
Access to electricity (% of population),EG.ELC.ACCS.ZS,Philippines,PHL,89.08
Access to electricity (% of population),EG.ELC.ACCS.ZS,Poland,POL,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Portugal,PRT,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Puerto Rico,PRI,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Qatar,QAT,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Romania,ROU,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Russian Federation,RUS,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Rwanda,RWA,22.8
Access to electricity (% of population),EG.ELC.ACCS.ZS,Samoa,WSM,99.9382781982422
Access to electricity (% of population),EG.ELC.ACCS.ZS,San Marino,SMR,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Sao Tome and Principe,STP,64.5101470947266
Access to electricity (% of population),EG.ELC.ACCS.ZS,Saudi Arabia,SAU,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Senegal,SEN,60.5
Access to electricity (% of population),EG.ELC.ACCS.ZS,Serbia,SRB,99.9827423095703
Access to electricity (% of population),EG.ELC.ACCS.ZS,Seychelles,SYC,99.6783218383789
Access to electricity (% of population),EG.ELC.ACCS.ZS,Sierra Leone,SLE,16.468376159668
Access to electricity (% of population),EG.ELC.ACCS.ZS,Singapore,SGP,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Sint Maarten (Dutch part),SXM,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Slovak Republic,SVK,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Slovenia,SVN,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Solomon Islands,SLB,55.1
Access to electricity (% of population),EG.ELC.ACCS.ZS,Somalia,SOM,28.2924041748047
Access to electricity (% of population),EG.ELC.ACCS.ZS,South Africa,ZAF,85.5
Access to electricity (% of population),EG.ELC.ACCS.ZS,South Sudan,SSD,7.93542766571045
Access to electricity (% of population),EG.ELC.ACCS.ZS,Spain,ESP,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Sri Lanka,LKA,93.8899002075195
Access to electricity (% of population),EG.ELC.ACCS.ZS,St. Kitts and Nevis,KNA,99.9300155639648
Access to electricity (% of population),EG.ELC.ACCS.ZS,St. Lucia,LCA,97.1630783081055
Access to electricity (% of population),EG.ELC.ACCS.ZS,St. Martin (French part),MAF,70.7588043212891
Access to electricity (% of population),EG.ELC.ACCS.ZS,St. Vincent and the Grenadines,VCT,99.4550628662109
Access to electricity (% of population),EG.ELC.ACCS.ZS,Sudan,SDN,38.0091552734375
Access to electricity (% of population),EG.ELC.ACCS.ZS,Suriname,SUR,87.7446746826172
Access to electricity (% of population),EG.ELC.ACCS.ZS,Swaziland,SWZ,62.9945449829102
Access to electricity (% of population),EG.ELC.ACCS.ZS,Sweden,SWE,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Switzerland,CHE,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Syrian Arab Republic,SYR,99.6365203857422
Access to electricity (% of population),EG.ELC.ACCS.ZS,Tajikistan,TJK,99.9973526000976
Access to electricity (% of population),EG.ELC.ACCS.ZS,Tanzania,TZA,18.5
Access to electricity (% of population),EG.ELC.ACCS.ZS,Thailand,THA,99.6
Access to electricity (% of population),EG.ELC.ACCS.ZS,Timor-Leste,TLS,67.2815339423354
Access to electricity (% of population),EG.ELC.ACCS.ZS,Togo,TGO,45.0285453796387
Access to electricity (% of population),EG.ELC.ACCS.ZS,Tonga,TON,96.1754531860352
Access to electricity (% of population),EG.ELC.ACCS.ZS,Trinidad and Tobago,TTO,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Tunisia,TUN,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Turkey,TUR,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Turkmenistan,TKM,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Turks and Caicos Islands,TCA,95.4321975708008
Access to electricity (% of population),EG.ELC.ACCS.ZS,Tuvalu,TUV,99.0326766967773
Access to electricity (% of population),EG.ELC.ACCS.ZS,Uganda,UGA,18.5
Access to electricity (% of population),EG.ELC.ACCS.ZS,Ukraine,UKR,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,United Arab Emirates,ARE,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,United Kingdom,GBR,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,United States,USA,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Uruguay,URY,99.70948
Access to electricity (% of population),EG.ELC.ACCS.ZS,Uzbekistan,UZB,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Vanuatu,VUT,44.6696128845215
Access to electricity (% of population),EG.ELC.ACCS.ZS,"Venezuela, RB",VEN,99.4607391357422
Access to electricity (% of population),EG.ELC.ACCS.ZS,Vietnam,VNM,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Virgin Islands (U.S.),VIR,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,West Bank and Gaza,PSE,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,"Yemen, Rep.",YEM,70.2139053344727
Access to electricity (% of population),EG.ELC.ACCS.ZS,Zambia,ZMB,31.1
Access to electricity (% of population),EG.ELC.ACCS.ZS,Zimbabwe,ZWE,33.7
Access to electricity (% of population),EG.ELC.ACCS.ZS,Arab World,ARB,88.5179673938546
Access to electricity (% of population),EG.ELC.ACCS.ZS,Caribbean small states,CSS,95.568684039554
Access to electricity (% of population),EG.ELC.ACCS.ZS,Central Europe and the Baltics,CEB,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Early-demographic dividend,EAR,86.9726148651367
Access to electricity (% of population),EG.ELC.ACCS.ZS,East Asia & Pacific,EAS,96.8726581087936
Access to electricity (% of population),EG.ELC.ACCS.ZS,East Asia & Pacific (excluding high income),EAP,96.5332378798832
Access to electricity (% of population),EG.ELC.ACCS.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,97.2741931143285
Access to electricity (% of population),EG.ELC.ACCS.ZS,Euro area,EMU,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Europe & Central Asia,ECS,99.9991994570921
Access to electricity (% of population),EG.ELC.ACCS.ZS,Europe & Central Asia (excluding high income),ECA,99.9982495186493
Access to electricity (% of population),EG.ELC.ACCS.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,99.9983963179038
Access to electricity (% of population),EG.ELC.ACCS.ZS,European Union,EUU,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Fragile and conflict affected situations,FCS,47.5025860545401
Access to electricity (% of population),EG.ELC.ACCS.ZS,Heavily indebted poor countries (HIPC),HPC,34.534628035186
Access to electricity (% of population),EG.ELC.ACCS.ZS,High income,HIC,99.9930887960769
Access to electricity (% of population),EG.ELC.ACCS.ZS,IBRD only,IBD,95.43290582738
Access to electricity (% of population),EG.ELC.ACCS.ZS,IDA & IBRD total,IBT,84.896396286213
Access to electricity (% of population),EG.ELC.ACCS.ZS,IDA blend,IDB,69.5750644432437
Access to electricity (% of population),EG.ELC.ACCS.ZS,IDA only,IDX,44.855855635545
Access to electricity (% of population),EG.ELC.ACCS.ZS,IDA total,IDA,53.0358605197444
Access to electricity (% of population),EG.ELC.ACCS.ZS,Late-demographic dividend,LTE,99.117012969257
Access to electricity (% of population),EG.ELC.ACCS.ZS,Latin America & Caribbean,LCN,97.2527559387268
Access to electricity (% of population),EG.ELC.ACCS.ZS,Latin America & Caribbean (excluding high income),LAC,97.1413072596458
Access to electricity (% of population),EG.ELC.ACCS.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,97.1832154658975
Access to electricity (% of population),EG.ELC.ACCS.ZS,Least developed countries: UN classification,LDC,40.7038830763661
Access to electricity (% of population),EG.ELC.ACCS.ZS,Low & middle income,LMY,84.5935415766209
Access to electricity (% of population),EG.ELC.ACCS.ZS,Low income,LIC,30.1962569322276
Access to electricity (% of population),EG.ELC.ACCS.ZS,Lower middle income,LMC,83.6498086177051
Access to electricity (% of population),EG.ELC.ACCS.ZS,Middle East & North Africa,MEA,97.8785269636697
Access to electricity (% of population),EG.ELC.ACCS.ZS,Middle East & North Africa (excluding high income),MNA,97.5233842703631
Access to electricity (% of population),EG.ELC.ACCS.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,97.4932158696792
Access to electricity (% of population),EG.ELC.ACCS.ZS,Middle income,MIC,90.9044713506177
Access to electricity (% of population),EG.ELC.ACCS.ZS,North America,NAC,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,Not classified,INX,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,OECD members,OED,99.8978035772318
Access to electricity (% of population),EG.ELC.ACCS.ZS,Other small states,OSS,71.0378897707129
Access to electricity (% of population),EG.ELC.ACCS.ZS,Pacific island small states,PSS,79.5159764612161
Access to electricity (% of population),EG.ELC.ACCS.ZS,Post-demographic dividend,PST,99.9997110732046
Access to electricity (% of population),EG.ELC.ACCS.ZS,Pre-demographic dividend,PRE,38.6963002725599
Access to electricity (% of population),EG.ELC.ACCS.ZS,Small states,SST,76.0894053020932
Access to electricity (% of population),EG.ELC.ACCS.ZS,South Asia,SAS,86.5139871367745
Access to electricity (% of population),EG.ELC.ACCS.ZS,South Asia (IDA & IBRD),TSA,86.5139871367745
Access to electricity (% of population),EG.ELC.ACCS.ZS,Sub-Saharan Africa,SSF,38.4598146540274
Access to electricity (% of population),EG.ELC.ACCS.ZS,Sub-Saharan Africa (excluding high income),SSA,38.4541284158739
Access to electricity (% of population),EG.ELC.ACCS.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,38.4598146540274
Access to electricity (% of population),EG.ELC.ACCS.ZS,Upper middle income,UMC,99.3242161938888
Access to electricity (% of population),EG.ELC.ACCS.ZS,World,WLD,87.0281323401266
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Afghanistan,AFG,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Albania,ALB,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Algeria,DZA,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,American Samoa,ASM,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Andorra,AND,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Angola,AGO,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Antigua and Barbuda,ATG,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Argentina,ARG,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Armenia,ARM,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Aruba,ABW,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Australia,AUS,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Austria,AUT,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Azerbaijan,AZE,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,"Bahamas, The",BHS,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Bahrain,BHR,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Bangladesh,BGD,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Barbados,BRB,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Belarus,BLR,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Belgium,BEL,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Belize,BLZ,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Benin,BEN,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Bermuda,BMU,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Bhutan,BTN,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Bolivia,BOL,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Bosnia and Herzegovina,BIH,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Botswana,BWA,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Brazil,BRA,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,British Virgin Islands,VGB,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Brunei Darussalam,BRN,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Bulgaria,BGR,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Burkina Faso,BFA,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Burundi,BDI,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Cabo Verde,CPV,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Cambodia,KHM,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Cameroon,CMR,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Canada,CAN,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Cayman Islands,CYM,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Central African Republic,CAF,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Chad,TCD,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Channel Islands,CHI,..
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,Chile,CHL,..
